# Temperature_MeV comoving_wavenumber Horizon_mass_solar kappa_QCD gamma_QCD delta_QCD phi_QCD
0.96627 9851.63 163674 4.20721 0.377779 0.55868 0.667906
0.969167 9881.36 162687 4.20721 0.377779 0.558651 0.667897
0.972073 9911.18 161707 4.20721 0.377779 0.558621 0.667889
0.974987 9941.1 160733 4.20721 0.377779 0.558592 0.667881
0.97791 9971.1 159764 4.20721 0.377779 0.558563 0.667873
0.980842 10001.2 158802 4.20721 0.377779 0.558534 0.667865
0.983783 10031.4 157845 4.20721 0.377779 0.558505 0.667857
0.986732 10061.6 156894 4.20721 0.377779 0.558477 0.667849
0.989691 10092 155949 4.20721 0.377779 0.558448 0.667841
0.992658 10122.5 155009 4.20721 0.377779 0.55842 0.667833
0.995634 10153 154076 4.20721 0.377779 0.558392 0.667826
0.998619 10183.6 153148 4.20721 0.377779 0.558364 0.667818
1.00161 10214.4 152225 4.20721 0.377779 0.558337 0.66781
1.00462 10245.2 151308 4.20721 0.377779 0.558309 0.667803
1.00763 10276.1 150397 4.20721 0.377779 0.558282 0.667795
1.01065 10307.1 149492 4.20721 0.377779 0.558255 0.667787
1.01368 10338.2 148591 4.20721 0.377779 0.558228 0.66778
1.01672 10369.3 147697 4.20721 0.377779 0.558201 0.667772
1.01977 10400.6 146807 4.20721 0.377779 0.558174 0.667765
1.02282 10432 145924 4.20721 0.377779 0.558148 0.667758
1.02589 10463.5 145045 4.20721 0.377779 0.558121 0.66775
1.02897 10495 144172 4.20721 0.377779 0.558095 0.667743
1.03205 10526.7 143304 4.20721 0.377779 0.558069 0.667736
1.03515 10558.4 142441 4.20721 0.377779 0.558043 0.667729
1.03825 10590.3 141584 4.20721 0.377779 0.558018 0.667722
1.04136 10622.2 140732 4.20721 0.377779 0.557992 0.667714
1.04448 10654.2 139885 4.20721 0.377779 0.557967 0.667707
1.04762 10686.3 139043 4.20721 0.377779 0.557941 0.6677
1.05076 10718.6 138206 4.20721 0.377779 0.557916 0.667693
1.05391 10750.9 137375 4.20721 0.377779 0.557891 0.667686
1.05707 10783.3 136548 4.20721 0.377779 0.557866 0.66768
1.06024 10815.8 135726 4.20721 0.377779 0.557842 0.667673
1.06341 10848.4 134910 4.20721 0.377779 0.557817 0.667666
1.0666 10881.1 134098 4.20721 0.377779 0.557793 0.667659
1.0698 10913.9 133291 4.20721 0.377779 0.557769 0.667652
1.07301 10946.8 132489 4.20721 0.377779 0.557745 0.667646
1.07623 10979.8 131692 4.20721 0.377779 0.557721 0.667639
1.07945 11012.9 130900 4.20721 0.377779 0.557697 0.667633
1.08269 11046.1 130113 4.20721 0.377779 0.557673 0.667626
1.08593 11079.4 129330 4.20721 0.377779 0.55765 0.667619
1.08919 11112.8 128552 4.20721 0.377779 0.557627 0.667613
1.09246 11146.3 127779 4.20721 0.377779 0.557603 0.667606
1.09573 11179.9 127011 4.20721 0.377779 0.55758 0.6676
1.09902 11213.6 126247 4.20721 0.377779 0.557557 0.667594
1.10231 11247.4 125488 4.20721 0.377779 0.557535 0.667587
1.10562 11281.3 124733 4.20721 0.377779 0.557512 0.667581
1.10893 11315.3 123983 4.20721 0.377779 0.557489 0.667575
1.11226 11349.4 123238 4.20721 0.377779 0.557467 0.667569
1.11559 11383.6 122497 4.20721 0.377779 0.557445 0.667562
1.11894 11417.9 121760 4.20721 0.377779 0.557423 0.667556
1.12229 11452.3 121028 4.20721 0.377779 0.557401 0.66755
1.12565 11486.8 120300 4.20721 0.377779 0.557379 0.667544
1.12903 11521.4 119577 4.20721 0.377779 0.557357 0.667538
1.13241 11556.1 118859 4.20721 0.377779 0.557336 0.667532
1.13581 11590.9 118144 4.20721 0.377779 0.557314 0.667526
1.13921 11625.8 117434 4.20721 0.377779 0.557293 0.66752
1.14263 11660.8 116728 4.20721 0.377779 0.557272 0.667514
1.14606 11696 116027 4.20721 0.377779 0.557251 0.667509
1.14949 11731.2 115329 4.20721 0.377779 0.55723 0.667503
1.15294 11766.5 114636 4.20721 0.377779 0.557209 0.667497
1.1564 11802 113947 4.20721 0.377779 0.557188 0.667491
1.15986 11837.5 113263 4.20721 0.377779 0.557168 0.667486
1.16334 11873.2 112582 4.20721 0.377779 0.557147 0.66748
1.16683 11908.9 111905 4.20721 0.377779 0.557127 0.667474
1.17033 11944.8 111233 4.20721 0.377779 0.557107 0.667469
1.17383 11980.8 110565 4.20721 0.377779 0.557087 0.667463
1.17735 12016.9 109900 4.20721 0.377779 0.557067 0.667458
1.18088 12053 109240 4.20721 0.377779 0.557047 0.667452
1.18442 12089.3 108584 4.20721 0.377779 0.557028 0.667447
1.18798 12125.8 107932 4.20721 0.377779 0.557008 0.667441
1.19154 12162.3 107283 4.20721 0.377779 0.556988 0.667436
1.19511 12198.9 106639 4.20721 0.377779 0.556969 0.66743
1.19869 12235.6 105998 4.20721 0.377779 0.55695 0.667425
1.20229 12272.5 105362 4.20721 0.377779 0.556931 0.66742
1.20589 12309.4 104729 4.20721 0.377779 0.556912 0.667414
1.20951 12346.5 104100 4.20721 0.377779 0.556893 0.667409
1.21313 12383.7 103475 4.20721 0.377779 0.556874 0.667404
1.21677 12420.9 102853 4.20721 0.377779 0.556856 0.667399
1.22042 12458.3 102235 4.20721 0.377779 0.556837 0.667394
1.22408 12495.8 101621 4.20721 0.377779 0.556819 0.667389
1.22775 12533.5 101011 4.20721 0.377779 0.5568 0.667383
1.23143 12571.2 100405 4.20721 0.377779 0.556782 0.667378
1.23512 12609 99801.8 4.20721 0.377779 0.556764 0.667373
1.23882 12647 99202.6 4.20721 0.377779 0.556746 0.667368
1.24254 12685.1 98607 4.20721 0.377779 0.556728 0.667363
1.24626 12723.2 98015 4.20721 0.377779 0.55671 0.667358
1.25 12761.5 97426.5 4.20721 0.377779 0.556693 0.667354
1.25375 12800 96841.6 4.20721 0.377779 0.556675 0.667349
1.25751 12838.5 96260.2 4.20721 0.377779 0.556658 0.667344
1.26128 12877.1 95682.4 4.20721 0.377779 0.55664 0.667339
1.26506 12915.9 95108 4.20721 0.377779 0.556623 0.667334
1.26885 12954.8 94537.1 4.20721 0.377779 0.556606 0.667329
1.27265 12993.7 93969.7 4.20721 0.377779 0.556589 0.667325
1.27647 13032.8 93405.6 4.20721 0.377779 0.556572 0.66732
1.2803 13072.1 92845 4.20721 0.377779 0.556555 0.667315
1.28414 13111.4 92287.7 4.20721 0.377779 0.556539 0.667311
1.28799 13150.9 91733.9 4.20721 0.377779 0.556522 0.667306
1.29185 13190.4 91183.3 4.20721 0.377779 0.556505 0.667302
1.29572 13230.1 90636.1 4.20721 0.377779 0.556489 0.667297
1.29961 13269.9 90092.2 4.20721 0.377779 0.556473 0.667292
1.3035 13309.9 89551.5 4.20721 0.377779 0.556457 0.667288
1.30741 13349.9 89014.2 4.20721 0.377779 0.55644 0.667283
1.31133 13390.1 88480 4.20721 0.377779 0.556424 0.667279
1.31526 13430.4 87949.1 4.20721 0.377779 0.556408 0.667275
1.3192 13470.8 87421.4 4.20721 0.377779 0.556393 0.66727
1.32316 13511.3 86896.9 4.20721 0.377779 0.556377 0.667266
1.32713 13552 86375.5 4.20721 0.377779 0.556361 0.667261
1.33111 13592.7 85857.3 4.20721 0.377779 0.556346 0.667257
1.3351 13633.6 85342.2 4.20721 0.377779 0.55633 0.667253
1.3391 13674.7 84830.2 4.20721 0.377779 0.556315 0.667249
1.34311 13715.8 84321.3 4.20721 0.377779 0.5563 0.667244
1.34714 13757.1 83815.5 4.20721 0.377779 0.556284 0.66724
1.35118 13798.4 83312.7 4.20721 0.377779 0.556269 0.667236
1.35523 13839.9 82812.9 4.20721 0.377779 0.556254 0.667232
1.35929 13881.6 82316.2 4.20721 0.377779 0.556239 0.667228
1.36337 13923.3 81822.4 4.20721 0.377779 0.556225 0.667224
1.36746 13965.2 81331.7 4.20721 0.377779 0.55621 0.667219
1.37156 14007.2 80843.8 4.20721 0.377779 0.556195 0.667215
1.37567 14049.4 80359 4.20721 0.377779 0.556181 0.667211
1.37979 14091.6 79877 4.20721 0.377779 0.556166 0.667207
1.38393 14134 79398 4.20721 0.377779 0.556152 0.667203
1.38808 14176.5 78921.8 4.20721 0.377779 0.556138 0.667199
1.39224 14219.2 78448.5 4.20721 0.377779 0.556123 0.667195
1.39641 14261.9 77978.1 4.20721 0.377779 0.556109 0.667191
1.4006 14304.8 77510.4 4.20721 0.377779 0.556095 0.667188
1.4048 14347.8 77045.7 4.20721 0.377779 0.556081 0.667184
1.40901 14391 76583.7 4.20721 0.377779 0.556068 0.66718
1.41324 14434.3 76124.4 4.20721 0.377779 0.556054 0.667176
1.41747 14477.7 75668 4.20721 0.377779 0.55604 0.667172
1.42172 14521.2 75214.3 4.20721 0.377779 0.556026 0.667168
1.42599 14564.9 74763.3 4.20721 0.377779 0.556013 0.667165
1.43026 14608.7 74315.1 4.20721 0.377779 0.555999 0.667161
1.43455 14652.6 73869.5 4.20721 0.377779 0.555986 0.667157
1.43885 14696.7 73426.7 4.20721 0.377779 0.555973 0.667154
1.44316 14740.9 72986.5 4.20721 0.377779 0.55596 0.66715
1.44749 14785.2 72548.9 4.20721 0.377779 0.555946 0.667146
1.45183 14829.6 72114 4.20721 0.377779 0.555933 0.667143
1.45618 14874.2 71681.7 4.20721 0.377779 0.55592 0.667139
1.46055 14919 71252 4.20721 0.377779 0.555908 0.667135
1.46493 14963.8 70824.9 4.20721 0.377779 0.555895 0.667132
1.46932 15008.8 70400.4 4.20721 0.377779 0.555882 0.667128
1.47373 15053.9 69978.4 4.20721 0.377779 0.555869 0.667125
1.47814 15099.2 69558.9 4.20721 0.377779 0.555857 0.667121
1.48258 15144.6 69142 4.20721 0.377779 0.555844 0.667118
1.48702 15190.1 68727.6 4.20721 0.377779 0.555832 0.667114
1.49148 15235.8 68315.7 4.20721 0.377779 0.555819 0.667111
1.49595 15281.6 67906.3 4.20721 0.377779 0.555807 0.667108
1.50044 15327.5 67499.3 4.20721 0.377779 0.555795 0.667104
1.50494 15373.6 67094.8 4.20721 0.377779 0.555783 0.667101
1.50945 15419.8 66692.7 4.20721 0.377779 0.555771 0.667097
1.51397 15466.2 66293 4.20721 0.377779 0.555759 0.667094
1.51851 15512.7 65895.7 4.20721 0.377779 0.555747 0.667091
1.52306 15559.3 65500.8 4.20721 0.377779 0.555735 0.667088
1.52763 15606.1 65108.3 4.20721 0.377779 0.555723 0.667084
1.53221 15653 64718.2 4.20721 0.377779 0.555712 0.667081
1.5368 15700.1 64330.4 4.20721 0.377779 0.5557 0.667078
1.54141 15747.2 63944.9 4.20721 0.377779 0.555688 0.667075
1.54603 15794.6 63561.8 4.20721 0.377779 0.555677 0.667071
1.55067 15842.1 63181 4.20721 0.377779 0.555665 0.667068
1.55532 15889.7 62802.4 4.20721 0.377779 0.555654 0.667065
1.55998 15937.4 62426.1 4.20721 0.377779 0.555643 0.667062
1.56466 15985.3 62052.1 4.20721 0.377779 0.555632 0.667059
1.56935 16033.4 61680.4 4.20721 0.377779 0.55562 0.667056
1.57405 16081.6 61310.8 4.20721 0.377779 0.555609 0.667053
1.57877 16129.9 60943.5 4.20721 0.377779 0.555598 0.66705
1.58351 16178.4 60578.4 4.20721 0.377779 0.555587 0.667046
1.58825 16227 60215.5 4.20721 0.377779 0.555576 0.667043
1.59302 16275.8 59854.8 4.20721 0.377779 0.555566 0.66704
1.59779 16324.7 59496.3 4.20721 0.377779 0.555555 0.667037
1.60258 16373.7 59139.9 4.20721 0.377779 0.555544 0.667034
1.60739 16422.9 58785.6 4.20721 0.377779 0.555534 0.667032
1.61221 16472.3 58433.5 4.20721 0.377779 0.555523 0.667029
1.61704 16521.8 58083.5 4.20721 0.377779 0.555513 0.667026
1.62189 16571.5 57735.6 4.20721 0.377779 0.555502 0.667023
1.62675 16621.3 57389.8 4.20721 0.377779 0.555492 0.66702
1.63163 16671.2 57046 4.20721 0.377779 0.555481 0.667017
1.63652 16721.3 56704.4 4.20721 0.377779 0.555471 0.667014
1.64143 16771.5 56364.7 4.20721 0.377779 0.555461 0.667011
1.64635 16821.9 56027.2 4.20721 0.377779 0.555451 0.667009
1.65128 16872.5 55691.6 4.20721 0.377779 0.555441 0.667006
1.65623 16923.2 55358.1 4.20721 0.377779 0.555431 0.667003
1.6612 16974 55026.6 4.20721 0.377779 0.555421 0.667
1.66618 17025 54697 4.20721 0.377779 0.555411 0.666997
1.67118 17076.2 54369.5 4.20721 0.377779 0.555401 0.666995
1.67619 17127.5 54043.9 4.20721 0.377779 0.555391 0.666992
1.68121 17179 53720.2 4.20721 0.377779 0.555382 0.666989
1.68625 17230.6 53398.6 4.20721 0.377779 0.555372 0.666987
1.69131 17282.4 53078.8 4.20721 0.377779 0.555362 0.666984
1.69638 17334.3 52761 4.20721 0.377779 0.555353 0.666981
1.70147 17386.4 52445 4.20721 0.377779 0.555343 0.666979
1.70657 17438.6 52131 4.20721 0.377779 0.555334 0.666976
1.71168 17491 51818.9 4.20721 0.377779 0.555325 0.666973
1.71681 17543.5 51508.6 4.20721 0.377779 0.555315 0.666971
1.72196 17596.2 51200.2 4.20721 0.377779 0.555306 0.666968
1.72712 17649.1 50893.6 4.20721 0.377779 0.555297 0.666966
1.7323 17702.1 50588.9 4.20721 0.377779 0.555288 0.666963
1.7375 17755.3 50286 4.20721 0.377779 0.555279 0.666961
1.74271 17808.6 49985 4.20721 0.377779 0.55527 0.666958
1.74793 17862.1 49685.7 4.20721 0.377779 0.555261 0.666956
1.75317 17915.8 49388.3 4.20721 0.377779 0.555252 0.666953
1.75843 17969.6 49092.6 4.20721 0.377779 0.555243 0.666951
1.7637 18023.6 48798.7 4.20721 0.377779 0.555234 0.666948
1.76899 18077.7 48506.6 4.20721 0.377779 0.555225 0.666946
1.77429 18132.1 48216.2 4.20721 0.377779 0.555216 0.666943
1.77961 18186.5 47927.6 4.20721 0.377779 0.555208 0.666941
1.78495 18241.1 47640.7 4.20721 0.377779 0.555199 0.666939
1.7903 18295.9 47355.5 4.20721 0.377779 0.555191 0.666936
1.79567 18350.9 47072 4.20721 0.377779 0.555182 0.666934
1.80105 18406 46790.2 4.20721 0.377779 0.555174 0.666932
1.80645 18461.3 46510.2 4.20721 0.377779 0.555165 0.666929
1.81186 18516.8 46231.8 4.20721 0.377779 0.555157 0.666927
1.8173 18572.4 45955 4.20721 0.377779 0.555149 0.666925
1.82275 18628.2 45680 4.20721 0.377779 0.55514 0.666922
1.82821 18684.1 45406.6 4.20721 0.377779 0.555132 0.66692
1.83369 18740.2 45134.8 4.20721 0.377779 0.555124 0.666918
1.83919 18796.5 44864.6 4.20721 0.377779 0.555116 0.666916
1.8447 18853 44596.1 4.20721 0.377779 0.555108 0.666913
1.85023 18909.6 44329.2 4.20721 0.377779 0.5551 0.666911
1.85578 18966.4 44063.9 4.20721 0.377779 0.555092 0.666909
1.86135 19023.4 43800.2 4.20721 0.377779 0.555084 0.666907
1.86693 19080.5 43538.1 4.20721 0.377779 0.555076 0.666904
1.87252 19137.8 43277.5 4.20721 0.377779 0.555068 0.666902
1.87814 19195.3 43018.5 4.20721 0.377779 0.555061 0.6669
1.88377 19252.9 42761.1 4.20721 0.377779 0.555053 0.666898
1.88942 19310.7 42505.2 4.20721 0.377779 0.555045 0.666896
1.89508 19368.7 42250.8 4.20721 0.377779 0.555038 0.666894
1.90076 19426.9 41998 4.20721 0.377779 0.55503 0.666892
1.90646 19485.2 41746.7 4.20721 0.377779 0.555022 0.66689
1.91218 19543.8 41496.8 4.20721 0.377779 0.555015 0.666887
1.91791 19602.5 41248.5 4.20721 0.377779 0.555007 0.666885
1.92366 19661.3 41001.7 4.20721 0.377779 0.555 0.666883
1.92943 19720.4 40756.4 4.20721 0.377779 0.554993 0.666881
1.93521 19779.6 40512.5 4.20721 0.377779 0.554985 0.666879
1.94101 19839 40270.1 4.20721 0.377779 0.554978 0.666877
1.94683 19898.6 40029.1 4.20721 0.377779 0.554971 0.666875
1.95267 19958.3 39789.6 4.20721 0.377779 0.554964 0.666873
1.95853 20018.2 39551.5 4.20721 0.377779 0.554957 0.666871
1.9644 20078.4 39314.9 4.20721 0.377779 0.554949 0.666869
1.97029 20138.6 39079.7 4.20721 0.377779 0.554942 0.666867
1.97619 20199.1 38845.8 4.20721 0.377779 0.554935 0.666865
1.98212 20259.8 38613.4 4.20721 0.377779 0.554928 0.666863
1.98806 20320.6 38382.4 4.20721 0.377779 0.554921 0.666862
1.99402 20381.6 38152.8 4.20721 0.377779 0.554915 0.66686
2 20442.8 37924.5 4.20721 0.377779 0.554908 0.666858
2.006 20504.2 37697.6 4.20721 0.377779 0.554901 0.666856
2.01201 20565.8 37472.1 4.20721 0.377779 0.554894 0.666854
2.01804 20627.5 37247.9 4.20721 0.377779 0.554887 0.666852
2.02409 20689.5 37025.1 4.20721 0.377779 0.554881 0.66685
2.03016 20751.6 36803.6 4.20721 0.377779 0.554874 0.666848
2.03625 20813.9 36583.4 4.20721 0.377779 0.554868 0.666847
2.04235 20876.4 36364.6 4.20721 0.377779 0.554861 0.666845
2.04848 20939.1 36147 4.20721 0.377779 0.554854 0.666843
2.05462 21001.9 35930.8 4.20721 0.377779 0.554848 0.666841
2.06078 21065 35715.9 4.20721 0.377779 0.554841 0.666839
2.06696 21128.2 35502.2 4.20721 0.377779 0.554835 0.666838
2.07315 21191.7 35289.8 4.20721 0.377779 0.554829 0.666836
2.07937 21255.3 35078.7 4.20721 0.377779 0.554822 0.666834
2.0856 21319.1 34868.9 4.20721 0.377779 0.554816 0.666832
2.09186 21383.1 34660.3 4.20721 0.377779 0.55481 0.666831
2.09813 21447.3 34453 4.20721 0.377779 0.554804 0.666829
2.10442 21511.7 34246.9 4.20721 0.377779 0.554797 0.666827
2.11073 21576.3 34042.1 4.20721 0.377779 0.554791 0.666825
2.11706 21641.1 33838.5 4.20721 0.377779 0.554785 0.666824
2.1234 21706 33636.1 4.20721 0.377779 0.554779 0.666822
2.12977 21771.2 33434.9 4.20721 0.377779 0.554773 0.66682
2.13616 21836.6 33234.9 4.20721 0.377779 0.554767 0.666819
2.14256 21902.1 33036.1 4.20721 0.377779 0.554761 0.666817
2.14898 21967.9 32838.6 4.20721 0.377779 0.554755 0.666815
2.15543 22033.8 32642.1 4.20721 0.377779 0.554749 0.666814
2.16189 22100 32446.9 4.20721 0.377779 0.554743 0.666812
2.16837 22166.3 32252.9 4.20721 0.377779 0.554738 0.66681
2.17487 22232.8 32060 4.20721 0.377779 0.554732 0.666809
2.18139 22299.6 31868.2 4.20721 0.377779 0.554726 0.666807
2.18793 22366.5 31677.6 4.20721 0.377779 0.55472 0.666806
2.19449 22433.7 31488.2 4.20721 0.377779 0.554715 0.666804
2.20107 22501 31299.9 4.20721 0.377779 0.554709 0.666802
2.20767 22568.6 31112.7 4.20721 0.377779 0.554703 0.666801
2.21429 22636.3 30926.6 4.20721 0.377779 0.554698 0.666799
2.22093 22704.2 30741.7 4.20721 0.377779 0.554692 0.666798
2.22759 22772.4 30557.8 4.20721 0.377779 0.554687 0.666796
2.23427 22840.8 30375.1 4.20721 0.377779 0.554681 0.666795
2.24096 22909.3 30193.5 4.20721 0.377779 0.554676 0.666793
2.24768 22978.1 30012.9 4.20721 0.377779 0.55467 0.666792
2.25442 23047.1 29833.4 4.20721 0.377779 0.554665 0.66679
2.26118 23116.2 29655 4.20721 0.377779 0.55466 0.666789
2.26796 23185.6 29477.7 4.20721 0.377779 0.554654 0.666787
2.27476 23255.2 29301.4 4.20721 0.377779 0.554649 0.666786
2.28158 23325 29126.2 4.20721 0.377779 0.554644 0.666784
2.28842 23395 28952.1 4.20721 0.377779 0.554639 0.666783
2.29528 23465.3 28778.9 4.20721 0.377779 0.554633 0.666781
2.30216 23535.7 28606.9 4.20721 0.377779 0.554628 0.66678
2.30907 23606.3 28435.8 4.20721 0.377779 0.554623 0.666779
2.31599 23677.2 28265.8 4.20721 0.377779 0.554618 0.666777
2.32293 23748.3 28096.8 4.20721 0.377779 0.554613 0.666776
2.3299 23819.5 27928.8 4.20721 0.377779 0.554608 0.666774
2.33688 23891 27761.8 4.20721 0.377779 0.554603 0.666773
2.34389 23962.7 27595.8 4.20721 0.377779 0.554598 0.666772
2.35092 24034.7 27430.8 4.20721 0.377779 0.554593 0.66677
2.35796 24106.8 27266.8 4.20721 0.377779 0.554588 0.666769
2.36503 24179.2 27103.8 4.20721 0.377779 0.554583 0.666768
2.37212 24251.7 26941.7 4.20721 0.377779 0.554578 0.666766
2.37924 24324.5 26780.6 4.20721 0.377779 0.554573 0.666765
2.38637 24397.5 26620.5 4.20721 0.377779 0.554569 0.666764
2.39352 24470.7 26461.4 4.20721 0.377779 0.554564 0.666762
2.4007 24544.2 26303.1 4.20721 0.377779 0.554559 0.666761
2.4079 24617.8 26145.9 4.20721 0.377779 0.554554 0.66676
2.41512 24691.7 25989.6 4.20721 0.377779 0.55455 0.666758
2.42236 24765.8 25834.2 4.20721 0.377779 0.554545 0.666757
2.42962 24840.2 25679.8 4.20721 0.377779 0.55454 0.666756
2.43691 24914.7 25526.2 4.20721 0.377779 0.554536 0.666754
2.44421 24989.5 25373.6 4.20721 0.377779 0.554531 0.666753
2.45154 25064.5 25221.9 4.20721 0.377779 0.554527 0.666752
2.45889 25139.7 25071.1 4.20721 0.377779 0.554522 0.666751
2.46626 25215.1 24921.3 4.20721 0.377779 0.554518 0.666749
2.47366 25290.8 24772.3 4.20721 0.377779 0.554513 0.666748
2.48107 25366.7 24624.2 4.20721 0.377779 0.554509 0.666747
2.48851 25442.8 24477 4.20721 0.377779 0.554504 0.666746
2.49597 25519.2 24330.7 4.20721 0.377779 0.5545 0.666744
2.50346 25595.8 24185.2 4.20721 0.377779 0.554496 0.666743
2.51096 25672.6 24040.6 4.20721 0.377779 0.554491 0.666742
2.51849 25749.6 23896.9 4.20721 0.377779 0.554487 0.666741
2.52604 25826.9 23754.1 4.20721 0.377779 0.554483 0.66674
2.53361 25904.4 23612.1 4.20721 0.377779 0.554478 0.666738
2.54121 25982.2 23470.9 4.20721 0.377779 0.554474 0.666737
2.54883 26060.1 23330.6 4.20721 0.377779 0.55447 0.666736
2.55647 26138.3 23191.2 4.20721 0.377779 0.554466 0.666735
2.56414 26216.8 23052.6 4.20721 0.377779 0.554462 0.666734
2.57182 26295.4 22914.8 4.20721 0.377779 0.554457 0.666733
2.57953 26374.4 22777.8 4.20721 0.377779 0.554453 0.666731
2.58727 26453.5 22641.6 4.20721 0.377779 0.554449 0.66673
2.59502 26532.9 22506.3 4.20721 0.377779 0.554445 0.666729
2.6028 26612.5 22371.8 4.20721 0.377779 0.554441 0.666728
2.61061 26692.4 22238.1 4.20721 0.377779 0.554437 0.666727
2.61844 26772.5 22105.1 4.20721 0.377779 0.554433 0.666726
2.62629 26852.8 21973 4.20721 0.377779 0.554429 0.666725
2.63416 26933.4 21841.7 4.20721 0.377779 0.554425 0.666724
2.64206 27014.2 21711.1 4.20721 0.377779 0.554421 0.666723
2.64998 27095.3 21581.4 4.20721 0.377779 0.554417 0.666722
2.65792 27176.6 21452.4 4.20721 0.377779 0.554414 0.66672
2.66589 27258.1 21324.1 4.20721 0.377779 0.55441 0.666719
2.67388 27339.9 21196.7 4.20721 0.377779 0.554406 0.666718
2.6819 27421.9 21070 4.20721 0.377779 0.554402 0.666717
2.68994 27504.2 20944.1 4.20721 0.377779 0.554398 0.666716
2.69801 27586.7 20818.9 4.20721 0.377779 0.554395 0.666715
2.7061 27669.5 20694.5 4.20721 0.377779 0.554391 0.666714
2.71421 27752.5 20570.8 4.20721 0.377779 0.554387 0.666713
2.72235 27835.8 20447.8 4.20721 0.377779 0.554383 0.666712
2.73051 27919.3 20325.6 4.20721 0.377779 0.55438 0.666711
2.7387 28003.1 20204.2 4.20721 0.377779 0.554376 0.66671
2.74691 28087.1 20083.4 4.20721 0.377779 0.554373 0.666709
2.75514 28171.4 19963.4 4.20721 0.377779 0.554369 0.666708
2.7634 28255.9 19844.1 4.20721 0.377779 0.554365 0.666707
2.77169 28340.7 19725.5 4.20721 0.377779 0.554362 0.666706
2.78 28425.8 19607.6 4.20721 0.377779 0.554358 0.666705
2.78833 28511.1 19490.4 4.20721 0.377779 0.554355 0.666704
2.79669 28596.6 19373.9 4.20721 0.377779 0.554351 0.666703
2.80508 28682.4 19258.2 4.20721 0.377779 0.554348 0.666702
